geoid,p_symp_inf,p_death_inf,p_hosp_inf,p_icu_inf,p_vent_inf,p_death_symp,p_hosp_symp,p_mild_symp,p_icu_hosp,p_vent_icu,rr_death_inf,death_inf_overall,rr_hosp_inf,hosp_inf_overall,rr_symp_inf,symp_inf_overall,rr_icu_inf,icu_inf_overall,rr_vent_inf,vent_inf_overall,p_ihiv,p_ihi,p_ih,p_i
01001,0.5735578659123083,0.01067696162380255,0.09242124846438377,0.028255353040698886,0.012590858579389318,0.018615317230144934,0.16113674653799295,0.8388632534620071,0.30572355935645695,0.4456096712454274,0.893555243073948,0.011980281823682562,0.9373172122950032,0.09855565262913678,0.9774145866515636,0.5873945041024624,0.8739414775281982,0.032359886050651265,0.8739533170819807,0.014486001686162731,0.012590858579389318,0.015664494461309568,0.06416589542368488,0.9075787515356162
01003,0.6085426298728003,0.014678480964438776,0.11235194860463571,0.039163928558185894,0.01746445451646346,0.024120711095469063,0.18462461475890343,0.8153753852410965,0.3485825483632953,0.4459321411159378,1.2268782813073122,0.011980281823682562,1.1373943945814293,0.09855565262913678,1.0371769350823472,0.5873945041024624,1.205416662645705,0.032359886050651265,1.2054143141548321,0.014486001686162731,0.01746445451646346,0.021699474041722434,0.07318802004644981,0.8876480513953643
01005,0.5995640226407029,0.012743336087029777,0.10364812664855348,0.034022432909427275,0.015224825539610083,0.02125433749494072,0.1728724919017799,0.8271275080982201,0.32824937612996496,0.4474937339178774,1.064271526360801,0.011980281823682562,1.0471406450844891,0.09855565262913678,1.020154578644149,0.5873945041024624,1.0516286484571173,0.032359886050651265,1.0516421553811128,0.014486001686162731,0.015224825539610083,0.01879760736981719,0.06962569373912621,0.8963518733514465
01007,0.5939953702094449,0.011730306852096986,0.09936683216165179,0.031126559306917313,0.01390956324578892,0.019748145255679077,0.1672855330953416,0.8327144669046584,0.3132489848954836,0.4468712108086348,0.980830537672073,0.011980281823682562,1.0060875047191562,0.09855565262913678,1.0097765996736872,0.5873945041024624,0.9639112380988379,0.032359886050651265,0.9639474927568159,0.014486001686162731,0.01390956324578892,0.017216996061128392,0.06824027285473448,0.9006331678383482
01009,0.5946926031790549,0.013076696622201286,0.10423084447596725,0.03436341618585073,0.015320680554240086,0.0219890016326032,0.1752684393899962,0.8247315606100039,0.32968567374290036,0.4458427669525021,1.0912254442024267,0.011980281823682562,1.0519220913054612,0.09855565262913678,1.013333052306316,0.5873945041024624,1.0622343877968805,0.032359886050651265,1.0622097218459157,0.014486001686162731,0.015320680554240086,0.019042735631610644,0.06986742829011652,0.8957691555240328
01011,0.5907693774987313,0.0120607897558907,0.101126979854428,0.03259685687029251,0.014667787856393121,0.020415394255800946,0.171178439008791,0.828821560991209,0.3223359079566659,0.4499755272343685,1.00805529839617,0.011980281823682562,1.022897263395861,0.09855565262913678,1.0049993147714242,0.5873945041024624,1.0111179785582713,0.032359886050651265,1.0111180234712198,0.014486001686162731,0.014667787856393121,0.01792906901389939,0.0685301229841355,0.898873020145572
01013,0.600627812737205,0.014544554328577958,0.11036704892503932,0.039332387314033414,0.01753037049692313,0.024215585792297788,0.1837528109497131,0.8162471890502869,0.35637799231859274,0.4456981051508273,1.2142258628556006,0.011980281823682562,1.117157010113878,0.09855565262913678,1.0235527096539352,0.5873945041024624,1.2118680409063487,0.032359886050651265,1.2118407564703206,0.014486001686162731,0.01753037049692313,0.021802016817110283,0.07103466161100591,0.8896329510749607
01015,0.5947430624854086,0.012974654470968544,0.103539465758029,0.03482327196813539,0.015523365614735215,0.021815562533420662,0.17409108620004998,0.82590891379995,0.3363284880136153,0.4457756189291943,1.082539672193038,0.011980281823682562,1.0476453594115953,0.09855565262913678,1.0122936235861069,0.5873945041024624,1.072350939839507,0.032359886050651265,1.072341601598541,0.014486001686162731,0.015523365614735215,0.019299906353400172,0.0687161937898936,0.896460534241971
01017,0.6064935489601209,0.014563475868470153,0.11147840528076534,0.03928086416901469,0.01751033115236966,0.02401258165637596,0.18380806435930525,0.8161919356406948,0.3523629896757437,0.44577255421437645,1.2175226914123543,0.011980281823682562,1.1298229988751447,0.09855565262913678,1.0336203063414717,0.5873945041024624,1.2108303153063922,0.032359886050651265,1.2108175787829385,0.014486001686162731,0.01751033115236966,0.02177053301664503,0.07219754111175065,0.8885215947192346
01019,0.6228740675904766,0.015216069014898925,0.11780372346039537,0.04003736331084862,0.017854150385760572,0.024428804804413676,0.18912927923955286,0.8108707207604471,0.3398650071048802,0.44593721737222314,1.2701116713858105,0.011980281823682562,1.192259567053419,0.09855565262913678,1.0627111687747985,0.5873945041024624,1.2353359363187892,0.032359886050651265,1.2353357092127997,0.014486001686162731,0.017854150385760572,0.022183212925088045,0.07776636014954676,0.8821962765396046
01021,0.5897878878251168,0.012176497285019112,0.09998241488225611,0.032287115738154,0.014429039765793007,0.020645553319042848,0.1695226655992345,0.8304773344007654,0.322927944640833,0.44689776203025994,1.0162942182801242,0.011980281823682562,1.0112267945836564,0.09855565262913678,1.0041590277034067,0.5873945041024624,0.9993255941792225,0.032359886050651265,0.9993141315492425,0.014486001686162731,0.014429039765793007,0.017858075972360995,0.0676952991441021,0.9000175851177439
01023,0.6130218569630685,0.015575305691308002,0.11760443345597488,0.042181375403998564,0.01878898659282974,0.02540742310309881,0.1918437852095377,0.8081562147904623,0.35867164327430845,0.4454332371307325,1.3023870745006323,0.011980281823682562,1.188500790004706,0.09855565262913678,1.0458710098998933,0.5873945041024624,1.2980583147939284,0.032359886050651265,1.2980354406904528,0.014486001686162731,0.01878898659282974,0.023392388811168823,0.07542305805197631,0.8823955665440251
01025,0.5867630198437708,0.01363222337945282,0.10539337359637169,0.03667860819963536,0.01634462348971603,0.023232928658459905,0.17961829568678905,0.8203817043132109,0.3480162646667387,0.4456173309727309,1.138887318141068,0.011980281823682562,1.0672952666360107,0.09855565262913678,1.0018016793684619,0.5873945041024624,1.1296898085761944,0.032359886050651265,1.1296867752468214,0.014486001686162731,0.01634462348971603,0.020333984709919328,0.06871476539673632,0.8946066264036283
01027,0.6126775743422592,0.015187151587650494,0.11536428620507316,0.0432229268552303,0.019275293525737314,0.024788163013726557,0.18829526497509336,0.8117047350249067,0.3746647101720598,0.4459506777571417,1.270935664124527,0.011980281823682562,1.1672092840622184,0.09855565262913678,1.0446459508409802,0.5873945041024624,1.3318049619407526,0.032359886050651265,1.3317820893594334,0.014486001686162731,0.019275293525737314,0.023947633329492984,0.07214135934984287,0.8846357137949268
01029,0.6021930863595364,0.01357667559835224,0.10839973711220133,0.035827947847474825,0.01603076365572411,0.022545386032954806,0.1800082723757506,0.8199917276242494,0.33051692561200946,0.44743739507407954,1.134423879086346,0.011980281823682562,1.0924724004783195,0.09855565262913678,1.0269912626130902,0.5873945041024624,1.106508647528641,0.032359886050651265,1.1065298811986757,0.014486001686162731,0.01603076365572411,0.019797184191750715,0.0725717892647265,0.8916002628877987
01031,0.5943953166649534,0.013130301210662384,0.10377216804434333,0.03544991160244822,0.0157872089905869,0.022090182816941046,0.17458443082390107,0.8254155691760989,0.3416129032526328,0.44533845860130766,1.0962503842686755,0.011980281823682562,1.0508668178748084,0.09855565262913678,1.0122156897779533,0.5873945041024624,1.092504299635603,0.032359886050651265,1.0924950298443878,0.014486001686162731,0.0157872089905869,0.019662702611861316,0.06832225644189512,0.8962278319556567
01033,0.611086811437773,0.014908747747488644,0.11367813425061121,0.040152329767870594,0.01787106653224673,0.02439710278219088,0.18602616211459028,0.8139738378854098,0.35321066828341885,0.4450816835676355,1.2453232796227465,0.011980281823682562,1.1498400623893157,0.09855565262913678,1.0414686777983442,0.5873945041024624,1.236782876373815,0.032359886050651265,1.236784497289483,0.014486001686162731,0.01787106653224673,0.022281263235623863,0.07352580448274063,0.8863218657493888
01035,0.6027893301741014,0.015223450852727272,0.1149000057008652,0.0415576459560574,0.01855839306832933,0.02525501048323191,0.19061386781295392,0.8093861321870461,0.36168532544941784,0.44656988242194406,1.272990984249543,0.011980281823682562,1.162474942718148,0.09855565262913678,1.0295481757824307,0.5873945041024624,1.2812133182754515,0.032359886050651265,1.2812307945335375,0.014486001686162731,0.01855839306832933,0.022999252887728066,0.0733423597448078,0.8850999942991348
01037,0.6198437816932472,0.01468691291378197,0.11682321649391861,0.039582545066398495,0.017765943139994626,0.02369453941065805,0.18847203108949304,0.8115279689105069,0.3388243044006498,0.44883276480056566,1.2275298843015436,0.011980281823682562,1.1797288087911022,0.09855565262913678,1.0577638126009514,0.5873945041024624,1.2242953721224765,0.032359886050651265,1.2243010639211924,0.014486001686162731,0.017765943139994626,0.021816601926403868,0.07724067142752011,0.8831767835060814
